NoRecords,RecordOrder,Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"13548","13142","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","1182","Honey, natural","2011","2011","1000 US$","32.00","","Official data"
"13548","13143","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","622","Juice, fruit nes","2011","2011","1000 US$","0.00","","Official data"
"13548","13144","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","492","Juice, orange, concentrated","2011","2011","1000 US$","12.00","","Official data"
"13548","13145","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","160","Maple sugar and syrups","2011","2011","1000 US$","1.00","","Official data"
"13548","13146","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","234","Nuts, nes","2011","2011","1000 US$","0.00","","Official data"
"13548","13147","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","235","Nuts, prepared (exc. groundnuts)","2011","2011","1000 US$","47.00","","Official data"
"13548","13148","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","753","Oil, essential nes","2011","2011","1000 US$","166.00","","Official data"
"13548","13149","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","340","Oil, vegetable origin nes","2011","2011","1000 US$","19.00","","Official data"
"13548","13150","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","22","Pastry","2011","2011","1000 US$","299.00","","Official data"
"13548","13151","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","687","Pepper (piper spp.)","2011","2011","1000 US$","123.00","","Official data"
"13548","13152","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","168","Sugar confectionery","2011","2011","1000 US$","973.00","","Official data"
"13548","13153","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","167","Sugar, nes","2011","2011","1000 US$","44.00","","Official data"
"13548","13154","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","831","Tobacco products nes","2011","2011","1000 US$","612.00","","Official data"
"13548","13155","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","826","Tobacco, unmanufactured","2011","2011","1000 US$","168.00","","Official data"
"13548","13156","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","692","Vanilla","2011","2011","1000 US$","137.00","","Official data"
"13548","13157","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","471","Vegetables in vinegar","2011","2011","1000 US$","56.00","","Official data"
"13548","13158","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","472","Vegetables, preserved nes","2011","2011","1000 US$","6.00","","Official data"
"13548","13159","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","565","Vermouths & similar","2011","2011","1000 US$","0.00","","Official data"
"13548","13160","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","110","Wafers","2011","2011","1000 US$","10.00","","Official data"
"13548","13161","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","631","Waters,ice etc","2011","2011","1000 US$","81.00","","Official data"
"13548","13162","TM","Detailed trade matrix","138","Mexico","252","Unspecified","5922","Export Value","564","Wine","2011","2011","1000 US$","885.00","","Official data"
"13548","13163","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","51","Beer of barley","2011","2011","tonnes","49.00","","Official data"
"13548","13164","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","634","Beverages, distilled alcoholic","2011","2011","tonnes","0.00","","Official data"
"13548","13165","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","633","Beverages, non alcoholic","2011","2011","tonnes","0.00","","Official data"
"13548","13166","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","886","Butter, cow milk","2011","2011","tonnes","1263.00","","Official data"
"13548","13167","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","893","Buttermilk, curdled, acidified milk","2011","2011","tonnes","5514.00","","Official data"
"13548","13168","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","41","Cereals, breakfast","2011","2011","tonnes","244.00","","Official data"
"13548","13169","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","901","Cheese, whole cow milk","2011","2011","tonnes","8322.00","","Official data"
"13548","13170","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","666","Chocolate products nes","2011","2011","tonnes","22.00","","Official data"
"13548","13171","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","885","Cream fresh","2011","2011","tonnes","1724.00","","Official data"
"13548","13172","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","1293","Crude materials","2011","2011","tonnes","12.00","","Official data"
"13548","13173","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","845","Feed, compound, nes","2011","2011","tonnes","1.00","","Official data"
"13548","13174","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","16","Flour, wheat","2011","2011","tonnes","0.00","","Official data"
"13548","13175","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","1232","Food prep nes","2011","2011","tonnes","433.00","","Official data"
"13548","13176","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","115","Food preparations, flour, malt extract","2011","2011","tonnes","1168.00","","Official data"
"13548","13177","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","720","Ginger","2011","2011","tonnes","0.00","","Official data"
"13548","13178","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","994","Grease incl. lanolin wool","2011","2011","tonnes","108.00","","Official data"
"13548","13179","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2011","2011","tonnes","22.00","","Official data"
"13548","13180","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","977","Meat, sheep","2011","2011","tonnes","0.00","","Official data"
"13548","13181","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","898","Milk, skimmed dried","2011","2011","tonnes","0.00","","Official data"
"13548","13182","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","753","Oil, essential nes","2011","2011","tonnes","8.00","","Official data"
"13548","13183","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","281","Oil, safflower","2011","2011","tonnes","190.00","","Official data"
"13548","13184","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","22","Pastry","2011","2011","tonnes","0.00","","Official data"
"13548","13185","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","31","Rice, milled","2011","2011","tonnes","30575.00","","Official data"
"13548","13186","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","27","Rice, paddy","2011","2011","tonnes","0.00","","Official data"
"13548","13187","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","999","Skins, sheep, with wool","2011","2011","tonnes","0.00","","Official data"
"13548","13188","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","168","Sugar confectionery","2011","2011","tonnes","3.00","","Official data"
"13548","13189","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","564","Wine","2011","2011","tonnes","109.00","","Official data"
"13548","13190","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","988","Wool, degreased","2011","2011","tonnes","204.00","","Official data"
"13548","13191","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5610","Import Quantity","1009","Wool, hair waste","2011","2011","tonnes","12.00","","Official data"
"13548","13192","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","51","Beer of barley","2011","2011","1000 US$","61.00","","Official data"
"13548","13193","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","634","Beverages, distilled alcoholic","2011","2011","1000 US$","1.00","","Official data"
"13548","13194","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","633","Beverages, non alcoholic","2011","2011","1000 US$","0.00","","Official data"
"13548","13195","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","886","Butter, cow milk","2011","2011","1000 US$","6554.00","","Official data"
"13548","13196","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","893","Buttermilk, curdled, acidified milk","2011","2011","1000 US$","26895.00","","Official data"
"13548","13197","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","41","Cereals, breakfast","2011","2011","1000 US$","161.00","","Official data"
"13548","13198","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","901","Cheese, whole cow milk","2011","2011","1000 US$","43882.00","","Official data"
"13548","13199","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","666","Chocolate products nes","2011","2011","1000 US$","46.00","","Official data"
"13548","13200","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","885","Cream fresh","2011","2011","1000 US$","3062.00","","Official data"
"13548","13201","TM","Detailed trade matrix","138","Mexico","234","Uruguay","5622","Import Value","1293","Crude materials","2011","2011","1000 US$","24.00","","Official data"
