"ItemCode","AreaCode","Flow","Qty","metaData"
"x170410",807,2,0,""
"x170410",826,2,22488,""
"x170410",842,2,10482689,""
"x170410",858,2,0,""
"x170410",862,2,179786,""
"x170490",8,2,10066,""
"x170490",12,2,0,""
"x170490",32,2,75964,""
"x170490",36,2,57573,""
"x170490",40,2,528,""
"x170490",44,2,0,""
"x170490",48,2,41930,""
"x170490",68,2,150944,""
"x170490",76,2,205092,""
"x170490",84,2,75759,""
"x170490",124,2,2161076,""
"x170490",152,2,253965,""
"x170490",156,2,18,""
"x170490",170,2,277416,""
"x170490",188,2,1055086,""
"x170490",191,2,0,""
"x170490",192,2,164617,""
"x170490",203,2,27319,""
"x170490",208,2,0,""
"x170490",214,2,693374,""
"x170490",222,2,924953,""
"x170490",231,2,9,""
"x170490",251,2,44850,""
"x170490",258,2,0,""
"x170490",276,2,26988,""
"x170490",300,2,20325,""
"x170490",320,2,1935973,""
"x170490",328,2,4759,""
"x170490",340,2,2430771,""
"x170490",344,2,75,""
"x170490",348,2,2240,""
"x170490",352,2,0,""
"x170490",372,2,0,""
"x170490",376,2,126573,""
"x170490",381,2,2834,""
"x170490",388,2,543089,""
"x170490",392,2,413,""
"x170490",400,2,23729,""
"x170490",410,2,524512,""
"x170490",414,2,117763,""
"x170490",422,2,7753,""
"x170490",434,2,18989,""
"x170490",458,2,2160,""
"x170490",490,2,10339,""
"x170490",498,2,0,""
"x170490",504,2,9763,""
"x170490",524,2,0,""
"x170490",524,2,0,""
"x170490",528,2,11888,""
"x170490",533,2,293,""
"x170490",540,2,0,""
"x170490",554,2,55506,""
"x170490",558,2,710188,""
"x170490",591,2,593542,""
"x170490",600,2,4190,""
"x170490",604,2,44296,""
"x170490",616,2,0,""
"x170490",643,2,0,""
"x170490",659,2,0,""
"x170490",670,2,0,""
"x170490",682,2,382126,""
"x170490",688,2,0,""
"x170490",699,2,94226,""
"x170490",702,2,0,""
"x170490",703,2,0,""
"x170490",705,2,0,""
"x170490",710,2,3341,""
"x170490",724,2,19476,""
"x170490",740,2,17921,""
"x170490",752,2,0,""
"x170490",757,2,32893,""
"x170490",764,2,0,""
"x170490",780,2,104790,""
"x170490",784,2,73047,""
"x170490",788,2,8453,""
"x170490",792,2,0,""
"x170490",818,2,52992,""
"x170490",826,2,308721,""
"x170490",842,2,205268668,""
"x170490",858,2,4892,""
"x170490",862,2,969464,""
"x180100",56,2,75027,""
"x180100",124,2,6850,""
"x180100",251,2,12300,""
"x180100",376,2,0,""
"x180100",381,2,2515,""
"x180100",392,2,0,""
"x180100",528,2,0,""
"x180100",554,2,0,""
"x180100",724,2,360,""
"x180100",757,2,125300,""
"x180100",842,2,15240,""
"x180200",170,2,2,""
"x180310",56,2,41018,""
"x180310",124,2,360,""
"x180310",320,2,0,""
"x180310",842,2,20424,""
"x180320",276,2,19968,""
"x180320",842,2,20000,""
"x180400",36,2,1975,""
"x180400",56,2,325,""
"x180400",84,2,0,""
"x180400",170,2,900,""
"x180400",192,2,1,""
"x180400",276,2,3,""
"x180400",320,2,13000,""
"x180400",360,2,0,""
"x180400",531,2,1,""
"x180400",842,2,4820000,""
"x180400",858,2,0,""
"x180500",36,2,3100,""
"x180500",76,2,119729,""
"x180500",84,2,2010,""
"x180500",124,2,0,""
"x180500",152,2,0,""
"x180500",188,2,0,""
"x180500",214,2,2650,""
"x180500",222,2,0,""
"x180500",251,2,1,""
"x180500",320,2,60780,""
"x180500",340,2,23370,""
"x180500",392,2,0,""
"x180500",558,2,60000,""
"x180500",579,2,0,""
"x180500",591,2,0,""
"x180500",757,2,1338,""
"x180500",826,2,431,""
"x180500",842,2,37679,""
"x180610",24,2,301,""
"x180610",36,2,0,""
"x180610",40,2,0,""
"x180610",84,2,139369,""
"x180610",124,2,0,""
"x180610",152,2,0,""
"x180610",170,2,1480,""
"x180610",188,2,77217,""
"x180610",192,2,83799,""
"x180610",214,2,32168,""
"x180610",222,2,20871,""
"x180610",320,2,5702,""
"x180610",340,2,314656,""
"x180610",344,2,61,""
"x180610",372,2,0,""
"x180610",388,2,0,""
"x180610",524,2,0,""
"x180610",554,2,30,""
"x180610",558,2,217840,""
"x180610",591,2,93932,""
"x180610",702,2,0,""
"x180610",724,2,3343,""
"x180610",764,2,0,""
"x180610",826,2,106,""
"x180610",842,2,109793765,""
"x180620",32,2,30720,""
"x180620",36,2,0,""
"x180620",76,2,470320,""
"x180620",84,2,5,""
"x180620",124,2,239385,""
"x180620",152,2,332283,""
"x180620",170,2,664981,""
"x180620",188,2,57770,""
"x180620",192,2,25977,""
"x180620",218,2,100,""
"x180620",276,2,0,""
"x180620",320,2,267553,""
"x180620",340,2,1366,""
"x180620",360,2,0,""
"x180620",388,2,0,""
"x180620",410,2,0,""
"x180620",591,2,1845,""
"x180620",604,2,52546,""
"x180620",792,2,200,""
"x180620",826,2,30,""
"x180620",842,2,10493276,""
"x180631",12,2,5,""
"x180631",32,2,119177,""
"x180631",36,2,1344,""
"x180631",40,2,545,""
"x180631",48,2,0,""
"x180631",68,2,3882,""
"x180631",76,2,69756,""
"x180631",84,2,162,""
"x180631",124,2,2269916,""
"x180631",152,2,60122,""
"x180631",156,2,10,""
"x180631",170,2,344021,""
"x180631",188,2,156213,""
"x180631",192,2,8,""
"x180631",214,2,34200,""
"x180631",222,2,112497,""
"x180631",276,2,164,""
"x180631",320,2,217817,""
"x180631",340,2,146223,""
"x180631",388,2,0,""
"x180631",392,2,6511,""
"x180631",410,2,3072,""
"x180631",458,2,0,""
"x180631",490,2,0,""
"x180631",533,2,1177,""
"x180631",554,2,1,""
"x180631",558,2,1135870,""
"x180631",591,2,7848,""
"x180631",600,2,0,""
"x180631",608,2,18608,""
"x180631",682,2,576,""
"x180631",702,2,1752,""
"x180631",704,2,0,""
"x180631",710,2,0,""
"x180631",724,2,54,""
"x180631",752,2,46,""
"x180631",757,2,423,""
"x180631",764,2,0,""
"x180631",780,2,308,""
"x180631",784,2,1154,""
"x180631",826,2,211,""
"x180631",842,2,2050535,""
"x180631",862,2,499416,""
"x180632",36,2,1136,""
"x180632",40,2,400,""
"x180632",44,2,0,""
"x180632",56,2,415,""
"x180632",68,2,348,""
"x180632",84,2,19,""
"x180632",124,2,125447,""
"x180632",152,2,36222,""
"x180632",156,2,0,""
"x180632",170,2,71901,""
"x180632",188,2,37358,""
"x180632",192,2,7244,""
"x180632",203,2,0,""
"x180632",214,2,0,""
"x180632",222,2,119259,""
"x180632",251,2,68,""
"x180632",276,2,1068,""
"x180632",320,2,211381,""
"x180632",340,2,71901,""
"x180632",344,2,0,""
"x180632",381,2,2,""
"x180632",388,2,12921,""
"x180632",392,2,0,""
"x180632",410,2,0,""
"x180632",422,2,31,""
"x180632",458,2,0,""
"x180632",528,2,27,""
"x180632",554,2,53,""
"x180632",558,2,37498,""
"x180632",591,2,17642,""
"x180632",600,2,252,""
"x180632",702,2,70,""
"x180632",704,2,0,""
"x180632",724,2,1979,""
"x180632",752,2,0,""
"x180632",757,2,52,""
"x180632",764,2,0,""
"x180632",784,2,1743,""
"x180632",792,2,295,""
"x180632",826,2,238,""
"x180632",842,2,32879057,""
"x180632",862,2,67808,""
"x180690",24,2,242352,""
"x180690",32,2,35527,""
"x180690",36,2,43286,""
"x180690",40,2,0,""
"x180690",48,2,0,""
"x180690",56,2,0,""
"x180690",68,2,31145,""
"x180690",76,2,0,""
"x180690",84,2,99,""
"x180690",124,2,2395408,""
"x180690",152,2,574930,""
"x180690",156,2,0,""
"x180690",170,2,135415,""
"x180690",188,2,176753,""
"x180690",192,2,18824,""
"x180690",196,2,10,""
"x180690",203,2,0,""
"x180690",214,2,38926,""
"x180690",218,2,33236,""
"x180690",222,2,341460,""
"x180690",251,2,0,""
"x180690",268,2,12764,""
"x180690",276,2,1360,""
"x180690",300,2,1729,""
"x180690",320,2,1081368,""
"x180690",340,2,429677,""
"x180690",344,2,0,""
"x180690",372,2,0,""
"x180690",376,2,36775,""
"x180690",381,2,83,""
"x180690",388,2,10268,""
"x180690",392,2,76,""
"x180690",410,2,302317,""
"x180690",422,2,92,""
"x180690",450,2,0,""
"x180690",490,2,61,""
"x180690",528,2,0,""
"x180690",554,2,3340,""
"x180690",558,2,520122,""
"x180690",579,2,0,""
"x180690",591,2,146346,""
"x180690",600,2,542,""
"x180690",604,2,348342,""
"x180690",670,2,0,""
"x180690",699,2,10591,""
"x180690",702,2,0,""
"x180690",710,2,21018,""
"x180690",724,2,9021,""
"x180690",752,2,0,""
"x180690",757,2,5565,""
"x180690",764,2,0,""
"x180690",784,2,2880,""
"x180690",826,2,2613,""
"x180690",842,2,69964434,""
"x180690",862,2,496604,""
"x190110",32,2,546180,""
"x190110",48,2,0,""
"x190110",52,2,10781,""
"x190110",56,2,6527,""
"x190110",68,2,514819,""
"x190110",76,2,196413,""
"x190110",84,2,58162,""
"x190110",124,2,4503,""
"x190110",152,2,1362412,""
"x190110",170,2,3091947,""
"x190110",188,2,2165237,""
"x190110",192,2,50982,""
"x190110",214,2,2402952,""
"x190110",218,2,2694866,""
"x190110",222,2,1979158,""
"x190110",320,2,3675507,""
"x190110",328,2,0,""
"x190110",332,2,71415,""
"x190110",340,2,4330210,""
"x190110",372,2,0,""
"x190110",388,2,248359,""
"x190110",558,2,4294415,""
"x190110",591,2,4091636,""
"x190110",604,2,3607982,""
"x190110",659,2,0,""
"x190110",670,2,0,""
"x190110",740,2,51733,""
"x190110",757,2,238,""
"x190110",764,2,0,""
"x190110",780,2,373643,""
"x190110",842,2,636421,""
"x190110",862,2,7980747,""
"x190120",24,2,497,""
"x190120",40,2,8215,""
"x190120",68,2,21080,""
"x190120",76,2,18412,""
"x190120",84,2,765,""
"x190120",124,2,440,""
"x190120",152,2,620,""
"x190120",170,2,12002,""
"x190120",188,2,409847,""
"x190120",192,2,13,""
"x190120",214,2,228303,""
"x190120",218,2,0,""
"x190120",222,2,238284,""
"x190120",276,2,7195,""
"x190120",320,2,1087070,""
"x190120",332,2,126,""
"x190120",340,2,310271,""
"x190120",381,2,5,""
"x190120",388,2,950,""
"x190120",558,2,245830,""
"x190120",591,2,15763,""
"x190120",724,2,2654,""
"x190120",757,2,1,""
"x190120",764,2,0,""
"x190120",826,2,48,""
"x190120",842,2,3086255,""
"x190190",32,2,31207,""
"x190190",40,2,0,""
"x190190",76,2,2592,""
"x190190",84,2,0,""
"x190190",124,2,173,""
"x190190",152,2,101023,""
"x190190",170,2,421470,""
"x190190",188,2,208959,""
"x190190",192,2,11,""
"x190190",214,2,19077,""
"x190190",218,2,0,""
"x190190",222,2,906105,""
"x190190",276,2,211,""
"x190190",320,2,11664499,""
"x190190",328,2,0,""
"x190190",340,2,105865,""
"x190190",344,2,0,""
"x190190",372,2,2375000,""
"x190190",388,2,0,""
"x190190",410,2,0,""
"x190190",422,2,0,""
"x190190",458,2,15,""
"x190190",558,2,31870,""
"x190190",579,2,0,""
"x190190",591,2,147342,""
"x190190",604,2,10352,""
"x190190",616,2,109,""
"x190190",724,2,700,""
"x190190",757,2,136,""
"x190190",764,2,15,""
"x190190",780,2,30336,""
"x190190",826,2,47,""
"x190190",842,2,13803697,""
"x190190",862,2,539280,""
"x190211",8,2,0,""
"x190211",24,2,2112,""
"x190211",84,2,3369,""
"x190211",124,2,0,""
"x190211",170,2,776026,""
"x190211",192,2,33,""
"x190211",231,2,0,""
"x190211",276,2,12,""
"x190211",410,2,35980,""
"x190211",842,2,1326398,""
"x190219",8,2,0,""
"x190219",24,2,228231,""
"x190219",28,2,122049,""
"x190219",68,2,107600,""
"x190219",76,2,0,""
"x190219",84,2,43916,""
"x190219",124,2,0,""
"x190219",152,2,699940,""
"x190219",170,2,227477,""
"x190219",188,2,232262,""
"x190219",192,2,30,""
"x190219",222,2,68596,""
"x190219",276,2,45,""
"x190219",308,2,19,""
"x190219",320,2,4387491,""
"x190219",332,2,21160,""
"x190219",340,2,95295,""
"x190219",344,2,17566,""
"x190219",388,2,83109,""
"x190219",410,2,18000,""
"x190219",446,2,0,""
"x190219",531,2,34156,""
"x190219",558,2,20388,""
"x190219",591,2,855721,""
"x190219",702,2,2000,""
"x190219",724,2,36500,""
"x190219",780,2,2140920,""
"x190219",842,2,55887132,""
"x190219",858,2,150716,""
"x190220",28,2,8400,""
"x190220",40,2,0,""
"x190220",68,2,1072,""
"x190220",152,2,12142,""
"x190220",320,2,0,""
"x190220",340,2,0,""
"x190220",591,2,10828,""
"x190220",807,2,0,""
"x190220",842,2,1556476,""
"x190230",48,2,0,""
"x190230",68,2,1117,""
"x190230",84,2,67285,""
"x190230",124,2,1565,""
"x190230",188,2,229718,""
"x190230",192,2,595,""
"x190230",214,2,12830,""
"x190230",218,2,0,""
"x190230",222,2,41990,""
"x190230",251,2,280,""
"x190230",320,2,63680,""
"x190230",332,2,1520,""
"x190230",340,2,141560,""
"x190230",388,2,0,""
"x190230",558,2,8625,""
"x190230",591,2,151216,""
"x190230",724,2,0,""
"x190230",757,2,81,""
"x190230",780,2,3050,""
"x190230",842,2,983532,""
"x190230",862,2,6360,""
"x190240",842,2,0,""
"x190300",842,2,0,""
"x190410",24,2,1166,""
"x190410",28,2,27716,""
"x190410",32,2,1061258,""
"x190410",36,2,0,""
"x190410",40,2,0,""
"x190410",44,2,25968,""
"x190410",52,2,124888,""
"x190410",68,2,17512,""
"x190410",76,2,147,""
"x190410",84,2,34560,""
"x190410",124,2,659708,""
"x190410",152,2,48519,""
"x190410",156,2,0,""
"x190410",170,2,2385169,""
"x190410",188,2,4408982,""
"x190410",192,2,37312,""
"x190410",212,2,11770,""
"x190410",214,2,2146002,""
"x190410",218,2,942024,""
"x190410",222,2,3745345,""
"x190410",231,2,1,""
"x190410",251,2,5060,""
"x190410",276,2,23,""
"x190410",308,2,25612,""
"x190410",320,2,11463279,""
"x190410",328,2,24824,""
"x190410",332,2,396258,""
"x190410",340,2,925535,""
"x190410",344,2,26827,""
"x190410",376,2,359244,""
"x190410",388,2,371312,""
"x190410",410,2,0,""
"x190410",490,2,0,""
"x190410",531,2,133886,""
"x190410",533,2,97077,""
"x190410",558,2,504101,""
"x190410",591,2,2741607,""
"x190410",604,2,175018,""
"x190410",608,2,47911,""
"x190410",616,2,1,""
"x190410",659,2,0,""
"x190410",662,2,12857,""
"x190410",674,2,21057,""
"x190410",740,2,7314,""
"x190410",764,2,0,""
"x190410",780,2,371993,""
"x190410",784,2,8,""
"x190410",792,2,11,""
"x190410",826,2,74,""
"x190410",842,2,59315778,""
"x190410",862,2,671371,""
"x190420",32,2,0,""
"x190420",40,2,0,""
"x190420",84,2,10,""
"x190420",124,2,0,""
"x190420",152,2,0,""
"x190420",156,2,15,""
"x190420",170,2,5,""
"x190420",188,2,0,""
"x190420",192,2,274,""
"x190420",214,2,0,""
"x190420",222,2,9464,""
"x190420",276,2,40,""
"x190420",320,2,0,""
"x190420",328,2,0,""
"x190420",340,2,6787,""
"x190420",388,2,0,""
"x190420",558,2,0,""
"x190420",659,2,0,""
"x190420",699,2,0,""
"x190420",702,2,4508,""
"x190420",780,2,6287,""
"x190420",784,2,8,""
"x190420",842,2,30416,""
"x190420",862,2,42957,""
"x190430",591,2,0,""
"x190490",32,2,28149,""
"x190490",40,2,4,""
"x190490",56,2,0,""
"x190490",68,2,123496,""
"x190490",76,2,75,""
"x190490",84,2,144,""
"x190490",124,2,4057,""
"x190490",152,2,12436,""
"x190490",170,2,351629,""
"x190490",188,2,379243,""
"x190490",192,2,2,""
"x190490",214,2,2920,""
"x190490",218,2,17358,""
"x190490",222,2,24537,""
"x190490",251,2,14083,""
"x190490",276,2,0,""
"x190490",320,2,207039,""
"x190490",328,2,0,""
"x190490",332,2,300,""
"x190490",340,2,62231,""
"x190490",372,2,0,""
"x190490",388,2,0,""
"x190490",410,2,0,""
"x190490",422,2,0,""
"x190490",533,2,1451,""
"x190490",591,2,29430,""
"x190490",616,2,4,""
"x190490",702,2,0,""
"x190490",703,2,102,""
"x190490",724,2,420,""
"x190490",740,2,0,""
"x190490",757,2,17,""
"x190490",764,2,0,""
"x190490",826,2,353,""
"x190490",842,2,1203087,""
"x190510",124,2,0,""
"x190510",320,2,0,""
"x190510",842,2,0,""
"x190520",84,2,188,""
"x190520",152,2,0,""
"x190520",842,2,45848,""
"x190531",32,2,701528,""
"x190531",40,2,0,""
"x190531",44,2,63,""
"x190531",56,2,0,""
"x190531",68,2,2938,""
"x190531",76,2,42256,""
"x190531",84,2,692874,""
"x190531",124,2,698205,""
"x190531",152,2,3003682,""
"x190531",156,2,0,""
"x190531",170,2,284004,""
"x190531",188,2,933006,""
"x190531",192,2,67927,""
"x190531",214,2,1673412,""
"x190531",218,2,61125,""
"x190531",222,2,757581,""
"x190531",231,2,0,""
"x190531",276,2,47,""
"x190531",320,2,2393357,""
"x190531",332,2,7635,""
"x190531",340,2,1924689,""
"x190531",381,2,136,""
"x190531",388,2,0,""
"x190531",422,2,308,""
"x190531",446,2,0,""
"x190531",490,2,0,""
"x190531",524,2,0,""
"x190531",528,2,0,""
"x190531",554,2,0,""
"x190531",558,2,259890,""
"x190531",591,2,1812962,""
"x190531",600,2,20096,""
"x190531",604,2,2503,""
"x190531",608,2,242,""
"x190531",616,2,2,""
"x190531",724,2,4545,""
"x190531",780,2,1534,""
"x190531",792,2,0,""
"x190531",826,2,610,""
"x190531",842,2,125292972,""
"x190531",858,2,185742,""
"x190531",862,2,341146,""
"x190532",68,2,680,""
"x190532",84,2,101195,""
"x190532",124,2,0,""
"x190532",152,2,752,""
"x190532",170,2,289,""
"x190532",188,2,23231,""
"x190532",192,2,8490,""
"x190532",214,2,1313,""
"x190532",222,2,4383,""
"x190532",251,2,12,""
"x190532",320,2,20252,""
"x190532",340,2,4284,""
"x190532",381,2,1,""
"x190532",388,2,11704,""
"x190532",554,2,2,""
"x190532",558,2,4745,""
"x190532",591,2,15681,""
"x190532",724,2,1152,""
"x190532",780,2,5696,""
"x190532",826,2,15,""
"x190532",842,2,2340485,""
"x190532",862,2,3184,""
"x190590",24,2,62,""
"x190590",40,2,11,""
"x190590",44,2,81,""
"x190590",48,2,0,""
"x190590",51,2,0,""
"x190590",68,2,0,""
"x190590",76,2,764,""
"x190590",84,2,155414,""
"x190590",124,2,70923,""
"x190590",152,2,17842,""
"x190590",156,2,0,""
"x190590",170,2,244059,""
"x190590",188,2,223327,""
"x190590",192,2,61686,""
"x190590",203,2,0,""
"x190590",214,2,1484154,""
"x190590",218,2,23040,""
"x190590",222,2,425474,""
"x190590",231,2,0,""
"x190590",251,2,6115,""
"x190590",258,2,0,""
"x190590",276,2,14,""
"x190590",320,2,1129847,""
"x190590",328,2,0,""
"x190590",332,2,408,""
"x190590",340,2,372907,""
"x190590",344,2,0,""
"x190590",381,2,84,""
"x190590",392,2,0,""
"x190590",410,2,0,""
"x190590",422,2,114,""
"x190590",524,2,0,""
"x190590",528,2,2268,""
"x190590",540,2,0,""
"x190590",558,2,19299,""
"x190590",579,2,0,""
"x190590",591,2,436639,""
"x190590",604,2,20199,""
"x190590",616,2,18,""
"x190590",699,2,0,""
"x190590",724,2,21348,""
"x190590",740,2,0,""
"x190590",757,2,109,""
"x190590",764,2,0,""
"x190590",792,2,0,""
"x190590",826,2,114,""
"x190590",842,2,162367309,""
"x190590",862,2,1036170,""
"x190540",76,2,29510,""
"x190540",124,2,3711,""
"x190540",152,2,21146,""
"x190540",188,2,0,""
"x190540",222,2,0,""
"x190540",340,2,100,""
"x190540",400,2,0,""
"x190540",528,2,0,""
"x190540",591,2,0,""
"x190540",724,2,53349,""
"x190540",842,2,3207988,""
"x190540",858,2,0,""
"x200110",44,2,0,""
"x200110",124,2,0,""
"x200110",188,2,0,""
"x200110",192,2,45,""
"x200110",276,2,1176,""
"x200110",410,2,33,""
"x200110",784,2,1728,""
"x200110",842,2,56197,""
"x200190",24,2,715,""
"x200190",32,2,6449,""
"x200190",36,2,419656,""
"x200190",40,2,12651,""
"x200190",48,2,0,""
"x200190",51,2,0,""
"x200190",56,2,193203,""
"x200190",68,2,36112,""
"x200190",76,2,26297,""
"x200190",84,2,156306,""
"x200190",124,2,320858,""
"x200190",152,2,35716,""
"x200190",156,2,93309,""
"x200190",170,2,64788,""
"x200190",188,2,53653,""
"x200190",192,2,5066,""
"x200190",196,2,26,""
"x200190",203,2,73334,""
"x200190",208,2,271258,""
"x200190",214,2,67380,""
"x200190",218,2,1320,""
"x200190",222,2,149281,""
"x200190",231,2,0,""
"x200190",246,2,351910,""
"x200190",251,2,48213,""
"x200190",276,2,2087598,""
"x200190",300,2,76800,""
"x200190",304,2,0,""
"x200190",320,2,34612,""
"x200190",340,2,611502,""
"x200190",344,2,353,""
"x200190",360,2,1418,""
"x200190",376,2,153950,""
"x200190",381,2,76101,""
"x200190",388,2,3360,""
"x200190",392,2,305154,""
"x200190",398,2,0,""
"x200190",400,2,0,""
"x200190",410,2,674343,""
"x200190",422,2,175,""
"x200190",490,2,63072,""
"x200190",528,2,270709,""
"x200190",554,2,617,""
"x200190",558,2,56844,""
"x200190",579,2,1506,""
"x200190",586,2,3357,""
"x200190",591,2,20164,""
"x200190",600,2,6004,""
"x200190",604,2,2218,""
"x200190",608,2,5355,""
"x200190",616,2,215494,""
"x200190",620,2,4848,""
"x200190",643,2,82301,""
"x200190",670,2,0,""
"x200190",682,2,0,""
"x200190",688,2,0,""
"x200190",699,2,718,""
"x200190",702,2,34844,""
"x200190",703,2,930,""
"x200190",705,2,0,""
"x200190",710,2,2268,""
"x200190",724,2,563844,""
"x200190",752,2,33000,""
"x200190",757,2,22580,""
"x200190",784,2,283630,""
"x200190",807,2,0,""
"x200190",826,2,2987667,""
"x200190",842,2,137352463,""
"x200190",858,2,2858,""
"x200190",862,2,3380,""
"x200210",32,2,538,""
"x200210",36,2,22336,""
"x200210",40,2,2917,""
"x200210",56,2,767,""
"x200210",76,2,2063,""
"x200210",84,2,0,""
"x200210",124,2,36454,""
"x200210",156,2,566,""
"x200210",170,2,49248,""
"x200210",188,2,0,""
"x200210",192,2,285,""
"x200210",203,2,5028,""
"x200210",208,2,569,""
"x200210",214,2,0,""
"x200210",246,2,504,""
"x200210",251,2,3965,""
"x200210",276,2,19993,""
"x200210",320,2,0,""
"x200210",381,2,1613,""
"x200210",392,2,5467,""
"x200210",410,2,5376,""
"x200210",528,2,7003,""
"x200210",554,2,0,""
"x200210",616,2,675,""
